decision_step,reward,stage1_vfa_in_kgCOD,stage1_vfa_out_kgCOD,stage1_vfa_produced_kgCOD,stage1_fermentable_in_kgCOD,stage2_vfa_in_kgCOD,stage2_vfa_out_kgCOD,stage2_vfa_removed_kgCOD,stage1_ch4_m3,stage2_ch4_m3,total_ch4_m3,chemical_m3,chemical_kmol,stage1_ph_violation_pH_d,stage2_ph_violation_pH_d,ph_violation_pH_d,reward_benefit,reward_chemical_cost,reward_ph_cost,reward_raw,time_d,episode_elapsed_d,episode_start_d,episode_start_index,influent_csv,use_dynamic_flow,action,stage1_signed_m3_d,stage2_signed_m3_d,stage1_pH_sp,stage2_pH_sp,stage1_pH,stage2_pH,stage1_vfa_kgCOD_m3,stage2_vfa_kgCOD_m3,stage1_q_NaOH_m3_d,stage1_q_HCl_m3_d,stage2_q_NaOH_m3_d,stage2_q_HCl_m3_d,q_ad_m3_d,stage1_q_ch4_m3_d,stage2_q_ch4_m3_d,stage1_acid_yield,stage2_vfa_conversion,stage2_ch4_per_vfa_in,policy,window_id,window_start_d
12,1.191249549851308,0.0,66.89017375460605,66.89017375460605,828.8026702210411,66.89017375460605,0.4380475104479746,66.4521262441581,116.60955152058976,41.45271038014062,158.0622619007304,0.0,0.0,0.07787461383119919,0.0,0.07787461383119919,158.0622619007304,0.0,38.93730691559959,119.1249549851308,157.625,1.625,156.0,14976,digester_influent_original_dynamic.csv,True,12,0.0,0.0,,,7.00429944774335,7.3379147149612765,2.3966394823227284,0.015183415593001383,0.0,0.0,0.0,0.0,221.618225423214,950.5066557789473,332.1273959450972,0.08070699595691033,0.9934512427482252,0.619713001975663,zero_dosing_open_loop,4,156.0
13,1.242706110351121,0.0,71.58592744695974,71.58592744695974,677.1251983193451,71.58592744695974,0.4441988344035045,71.14172861255625,119.26599722179414,41.72127468914884,160.98727191094304,0.0,0.0,0.07343332175166187,0.0,0.07343332175166187,160.98727191094304,0.0,36.71666087583093,124.2706110351121,157.75,1.75,156.0,14976,digester_influent_original_dynamic.csv,True,12,0.0,0.0,,,6.974301438983604,7.341203054244045,2.5419540180251077,0.016214216108746345,0.0,0.0,0.0,0.0,280.782186156227,951.9626431945844,341.6041792852339,0.10572037139459467,0.9937948860866178,0.582813915766635,zero_dosing_open_loop,4,156.0
14,1.3712491410284988,0.0,109.90290969467961,109.90290969467961,956.423128729336,109.90290969467961,0.8150255319391533,109.08788416274047,121.64544515812291,50.023869662884636,171.66931482100753,0.0,0.0,0.0690888014363153,0.0,0.0690888014363153,171.66931482100753,0.0,34.54440071815765,137.12491410284989,157.875,1.875,156.0,14976,digester_influent_original_dynamic.csv,True,12,0.0,0.0,,,6.932075251315953,7.344866332921602,2.718447482801578,0.021578736159107853,0.0,0.0,0.0,0.0,319.949209268285,1001.1933266858697,445.8325439928617,0.11491034291557968,0.9925841314465345,0.4551641972160296,zero_dosing_open_loop,4,156.0
15,1.5112125249867274,0.0,84.27882339987819,84.27882339987819,676.0716626767193,84.27882339987819,0.6271131963966982,83.6517102034815,127.1960493394664,55.97128647829719,183.16733581776361,0.0,0.0,0.06409216663818174,0.0,0.06409216663818174,183.16733581776361,0.0,32.04608331909087,151.12125249867273,158.0,2.0,156.0,14976,digester_influent_original_dynamic.csv,True,12,0.0,0.0,,,6.900859724663371,7.34949520066454,2.9394974802369647,0.019671509939224122,0.0,0.0,0.0,0.0,191.453803181761,1018.4277328268921,428.9102435372563,0.12465960053139846,0.9925590655979946,0.6641204067684942,zero_dosing_open_loop,4,156.0
16,1.4417354605601822,0.0,69.36301157468918,69.36301157468918,505.4622226087836,69.36301157468918,0.4166231157276853,68.9463884589615,125.53452291548558,49.59734374628618,175.13186666177177,0.0,0.0,0.06191664121150711,0.0,0.06191664121150711,175.13186666177177,0.0,30.958320605753556,144.1735460560182,158.125,2.125,156.0,14976,digester_influent_original_dynamic.csv,True,12,0.0,0.0,,,6.892981758706917,7.353511708635918,3.0855578254603704,0.017310148971840605,0.0,0.0,0.0,0.0,184.310495391107,990.4602028270031,376.38757360305374,0.13722689544768332,0.9939935838097359,0.7150402299484994,zero_dosing_open_loop,4,156.0
17,1.367875147859627,0.0,84.62664154474288,84.62664154474288,390.11736984435595,84.62664154474288,0.4754026074941896,84.15123893724868,121.17127770186491,46.44590071106078,167.61717841292565,0.0,0.0,0.06165932725392591,0.0,0.06165932725392591,167.61717841292565,0.0,30.829663626962954,136.78751478596268,158.25,2.25,156.0,14976,digester_influent_original_dynamic.csv,True,12,0.0,0.0,,,6.8936345423003225,7.357129544825271,3.1458730280397535,0.01860874152944857,0.0,0.0,0.0,0.0,270.636140050836,948.820227552375,382.8972083826425,0.21692610502963797,0.9943823528995552,0.5488330845139873,zero_dosing_open_loop,4,156.0
18,1.4310780193158648,0.0,156.18228129674188,156.18228129674188,602.5843899646641,156.18228129674188,1.1965017170490428,154.98577957969283,116.5161564670235,57.09673031574326,173.61288678276676,0.0,0.0,0.06101016970236061,0.0,0.06101016970236061,173.61288678276676,0.0,30.505084851180307,143.10780193158647,158.375,2.375,156.0,14976,digester_influent_original_dynamic.csv,True,12,0.0,0.0,,,6.8780866262616,7.361491952481739,3.1524646101794707,0.02869269008447612,0.0,0.0,0.0,0.0,463.761861658823,939.0538807632372,540.4129910953918,0.2591873999688251,0.9923390687655809,0.36557751520648557,zero_dosing_open_loop,4,156.0
19,1.6856160863618677,0.0,147.97319651666862,147.97319651666862,928.1434211780606,147.97319651666862,1.4039353801352905,146.56926113653333,123.06927956916209,73.90378380221784,196.97306337137994,0.0,0.0,0.05682290947038632,0.0,0.05682290947038632,196.97306337137994,0.0,28.41145473519316,168.56160863618678,158.5,2.5,156.0,14976,digester_influent_original_dynamic.csv,True,12,0.0,0.0,,,6.834017572730429,7.368294727607334,3.3315261781458583,0.029450147432981404,0.0,0.0,0.0,0.0,268.400280602176,1013.2883714554163,587.1888120013542,0.1594292359782622,0.990512231855604,0.4994403415073409,zero_dosing_open_loop,4,156.0
20,1.6701970117469376,0.0,98.47425213210816,98.47425213210816,709.4069503205623,98.47425213210816,0.748603577024327,97.72564855508381,126.97684143593021,65.9992649423543,192.9761063782845,0.0,0.0,0.0519128104071815,0.0,0.0519128104071815,192.9761063782845,0.0,25.95640520359075,167.01970117469375,158.625,2.625,156.0,14976,digester_influent_original_dynamic.csv,True,12,0.0,0.0,,,6.801504287860069,7.374246624698063,3.512055704974162,0.024214023509866678,0.0,0.0,0.0,0.0,237.681953114394,1010.9607630550131,485.0075787803491,0.1388120768870537,0.992397976518572,0.6702184938029584,zero_dosing_open_loop,4,156.0
21,1.6129617813952815,0.0,116.42993787385593,116.42993787385593,742.0362411304241,116.42993787385593,0.7946557424650266,115.6352821313909,125.66027586522645,59.805335595312066,185.46561146053853,0.0,0.0,0.0483388666420208,0.0,0.0483388666420208,185.46561146053853,0.0,24.1694333210104,161.29617813952814,158.75,2.75,156.0,14976,digester_influent_original_dynamic.csv,True,12,0.0,0.0,,,6.773743028444428,7.378802771472738,3.611202966329204,0.025066940972019003,0.0,0.0,0.0,0.0,273.769076706713,1003.6522339932029,486.94819095637314,0.15690599922247142,0.9931748160569664,0.5136594306191863,zero_dosing_open_loop,4,156.0
22,1.6637175091970773,0.0,122.1650415619235,122.1650415619235,802.3395397188183,122.1650415619235,0.8568747222517875,121.30816683967171,126.05097018188624,62.54542565460012,188.59639583648638,0.0,0.0,0.044449289833557296,0.0,0.044449289833557296,188.59639583648638,0.0,22.224644916778647,166.37175091970772,158.875,2.875,156.0,14976,digester_influent_original_dynamic.csv,True,12,0.0,0.0,,,6.739615589284226,7.383457551871756,3.7177892502613235,0.02566503955708912,0.0,0.0,0.0,0.0,245.05875581001,1011.4930525766376,503.64360554768524,0.15226102605480032,0.9929859253408639,0.5119748240162211,zero_dosing_open_loop,4,156.0
23,1.6620387840829058,0.0,94.2620552106154,94.2620552106154,662.1743201790822,94.2620552106154,0.5988454204645492,93.66320979015086,126.16499672126955,60.2126537757311,186.37765049700062,0.0,0.0,0.04034754417742007,0.0,0.04034754417742007,186.37765049700062,0.0,20.173772088710034,166.2038784082906,159.0,3.0,156.0,14976,digester_influent_original_dynamic.csv,True,12,0.0,0.0,,,6.710482896208532,7.388095468773202,3.836534366359395,0.021938145355560067,0.0,0.0,0.0,0.0,169.196712992293,1003.0412649726994,451.5389539667585,0.14235232677872894,0.9936470150250118,0.6387793438324078,zero_dosing_open_loop,4,156.0
24,1.55612818003639,0.0,68.3576474087649,68.3576474087649,486.0120020070988,68.3576474087649,0.3417725133288117,68.01587489543611,123.65540673004806,50.841375058101875,174.49678178814992,0.0,0.0,0.03776792756902185,0.0,0.03776792756902185,174.49678178814992,0.0,18.883963784510925,155.612818003639,159.125,3.125,156.0,14976,digester_influent_original_dynamic.csv,True,12,0.0,0.0,,,6.697834263813316,7.391846178445048,3.9192072542264595,0.017402253471365932,0.0,0.0,0.0,0.0,129.164853671323,975.7439599644144,369.4847797616113,0.14065012206790412,0.9950002300213017,0.7437554828954358,zero_dosing_open_loop,4,156.0
25,1.4347114097664349,0.0,59.58118377225554,59.58118377225554,345.9323979685794,59.58118377225554,0.23949145708544972,59.34169231517009,119.90797422209418,42.25155694231566,162.15953116440986,0.0,0.0,0.03737678037553274,0.0,0.03737678037553274,162.15953116440986,0.0,18.68839018776637,143.47114097664348,159.25,3.25,156.0,14976,digester_influent_original_dynamic.csv,True,12,0.0,0.0,,,6.702529347024912,7.394677185583393,3.9428473313552446,0.014779774671471443,0.0,0.0,0.0,0.0,124.78796227456,945.0403500268019,314.8773669610476,0.17223360437511617,0.9959804179453553,0.709142623010294,zero_dosing_open_loop,4,156.0
26,1.377502611912345,0.0,91.22438190094063,91.22438190094063,343.6436136030863,91.22438190094063,0.3827203752220093,90.84166152571862,116.29207808773367,40.75329420028424,157.0453722880179,0.0,0.0,0.038590222193566774,0.0,0.038590222193566774,157.0453722880179,0.0,19.295111096783387,137.7502611912345,159.375,3.375,156.0,14976,digester_influent_original_dynamic.csv,True,12,0.0,0.0,,,6.712379715032422,7.396911914471434,3.904057142502093,0.01875767016864486,0.0,0.0,0.0,0.0,243.825680572685,924.2565633981843,363.1188352260543,0.26546217735419986,0.9958046262715422,0.4467368630081562,zero_dosing_open_loop,4,156.0
27,1.5099035382018797,0.0,116.8424697293438,116.8424697293438,785.6512857801412,116.8424697293438,0.635145387086153,116.20732434225765,118.19800237589514,51.89441277336077,170.0924151492559,0.0,0.0,0.03820412265813586,0.0,0.03820412265813586,170.0924151492559,0.0,19.10206132906793,150.99035382018798,159.5,3.5,156.0,14976,digester_influent_original_dynamic.csv,True,12,0.0,0.0,,,6.693642743436279,7.400471520971638,3.948448405728363,0.022278667337892466,0.0,0.0,0.0,0.0,207.569670460541,969.0407909217315,440.5272268912538,0.14872052250677703,0.9945640879676935,0.4441399851746545,zero_dosing_open_loop,4,156.0
28,1.5713836603460505,0.0,79.7417885406533,79.7417885406533,651.7746643159181,79.7417885406533,0.40602614332211395,79.33576239733118,122.24256931607738,51.95404078799722,174.19661010407464,0.0,0.0,0.034116488138939194,0.0,0.034116488138939194,174.19661010407464,0.0,17.0582440694696,157.13836603460504,159.625,3.625,156.0,14976,digester_influent_original_dynamic.csv,True,12,0.0,0.0,,,6.655704567443333,7.404408703346759,4.073239822856192,0.018746111621453558,0.0,0.0,0.0,0.0,153.939126709766,973.9393061447713,383.3774409836762,0.12234564015210339,0.9949082388199115,0.6515284111229891,zero_dosing_open_loop,4,156.0
29,1.5132721284736295,0.0,76.68653589783288,76.68653589783288,544.9742243196475,76.68653589783288,0.3373463941814789,76.34918950365142,119.97799636796098,46.15770834017447,166.13570470813548,0.0,0.0,0.029616983721545084,0.0,0.029616983721545084,166.13570470813548,0.0,14.808491860772541,151.32721284736294,159.75,3.75,156.0,14976,digester_influent_original_dynamic.csv,True,12,0.0,0.0,,,6.622745596335394,7.4073528148446455,4.171885085459811,0.017460866197642352,0.0,0.0,0.0,0.0,141.515718624041,945.3043519964243,357.1414319946899,0.14071589531334128,0.9956009697108903,0.6019010742859603,zero_dosing_open_loop,4,156.0
30,1.4878171484318201,0.0,87.43573215319559,87.43573215319559,636.8613583709218,87.43573215319559,0.3754543136272529,87.06027783956831,116.64445265695657,45.00176946617172,161.6462221231283,0.0,0.0,0.025729014559892575,0.0,0.025729014559892575,161.6462221231283,0.0,12.864507279946288,148.78171484318202,159.875,3.875,156.0,14976,digester_influent_original_dynamic.csv,True,12,0.0,0.0,,,6.5895343220978635,7.409863178093245,4.271258555873624,0.018762808583685467,0.0,0.0,0.0,0.0,167.858979967324,925.973642511562,370.65769505631397,0.13729162713978185,0.9957059396155173,0.5146839668171865,zero_dosing_open_loop,4,156.0
31,1.493805996299839,0.0,79.05378924564042,79.05378924564042,590.066631103843,79.05378924564042,0.3344681178511999,78.71932112778921,113.74445385373863,46.11265361358334,159.85710746732198,0.0,0.0,0.02095301567467617,0.0,0.02095301567467617,159.85710746732198,0.0,10.476507837338085,149.3805996299839,160.0,4.0,156.0,14976,digester_influent_original_dynamic.csv,True,12,0.0,0.0,,,6.549115356424387,7.412669184147109,4.408970082034065,0.017815410757687992,0.0,0.0,0.0,0.0,139.278903904139,890.2759615525623,359.10767647867726,0.13397434302928432,0.9957691070719972,0.5833073158618556,zero_dosing_open_loop,4,156.0
32,1.4365161025274236,0.0,76.98739757387729,76.98739757387729,487.74017526327407,76.98739757387729,0.30414550773763976,76.68325206613966,107.39053140104312,44.2133960715161,151.60392747255923,0.0,0.0,0.015904634439633775,0.0,0.015904634439633775,151.60392747255923,0.0,7.952317219816887,143.65161025274236,160.125,4.125,156.0,14976,digester_influent_original_dynamic.csv,True,12,0.0,0.0,,,6.509311903902012,7.415223208004894,4.526704108477528,0.017208098032373022,0.0,0.0,0.0,0.0,121.440729016065,829.833765276541,349.58791059453284,0.15784510171285515,0.9960494117566999,0.5742939424480328,zero_dosing_open_loop,4,156.0
33,1.3383534270414048,0.0,61.43187706975838,61.43187706975838,311.956169289376,61.43187706975838,0.2138986475458264,61.21797842221255,98.73151458060494,40.88690709140619,139.61842167201115,0.0,0.0,0.011566157935741343,0.0,0.011566157935741343,139.61842167201115,0.0,5.783078967870671,133.8353427041405,160.25,4.25,156.0,14976,digester_influent_original_dynamic.csv,True,12,0.0,0.0,,,6.480665262640129,7.417666574488382,4.609536583423112,0.01486709656684356,0.0,0.0,0.0,0.0,105.463873774741,756.4171179143715,306.19135113758983,0.19692470647302088,0.9965181163632207,0.6655649972241195,zero_dosing_open_loop,4,156.0
34,1.2515193739220525,0.0,89.74185888039823,89.74185888039823,326.3475445178478,89.74185888039823,0.3163485160153282,89.4255103643829,90.4886651939957,38.96581032572839,129.4544755197241,0.0,0.0,0.008605076255037723,0.0,0.008605076255037723,129.4544755197241,0.0,4.302538127518861,125.15193739220524,160.375,4.375,156.0,14976,digester_influent_original_dynamic.csv,True,12,0.0,0.0,,,6.457427523875286,7.419328777198695,4.640665452786926,0.018844497891177432,0.0,0.0,0.0,0.0,226.695309463335,702.429014076231,345.2731403462605,0.2749886137889733,0.9964749056910339,0.43419883220448263,zero_dosing_open_loop,4,156.0
35,1.3604744875267345,0.0,121.74729496841462,121.74729496841462,696.8965181027623,121.74729496841462,0.5731375284717651,121.17415743994283,86.26982421069961,51.60613428976073,137.87595850046034,0.0,0.0,0.0036570194955737414,0.0,0.0036570194955737414,137.87595850046034,0.0,1.8285097477868708,136.04744875267346,160.5,4.5,156.0,14976,digester_influent_original_dynamic.csv,True,12,0.0,0.0,,,6.397981995709959,7.42232068182862,4.765167448027769,0.02266109829074324,0.0,0.0,0.0,0.0,169.650201836987,674.8646710388879,433.6642774107518,0.17469924415731133,0.9952924003065491,0.42387910386961053,zero_dosing_open_loop,4,156.0
36,1.3033391249639517,0.0,91.22102690310179,91.22102690310179,659.2194983751234,91.22102690310179,0.4007676640823069,90.82025923901946,78.60166468949235,51.73224780690278,130.33391249639516,0.0,0.0,0.0,0.0,0.0,130.33391249639516,0.0,0.0,130.33391249639516,160.625,4.625,156.0,14976,digester_influent_original_dynamic.csv,True,12,0.0,0.0,,,6.297977444868534,7.4256903336555515,4.980620361018056,0.020494622713629403,0.0,0.0,0.0,0.0,147.194565949528,580.3133521575642,394.80381468789204,0.13837731912958864,0.9956066306454976,0.5671088077297639,zero_dosing_open_loop,4,156.0
37,1.1240242826069236,0.0,87.12220269358872,87.12220269358872,549.6752900860375,87.12220269358872,0.3386016995673356,86.7836009940214,64.58801557575354,47.814412684938816,112.40242826069235,0.0,0.0,0.0,0.0,0.0,112.40242826069235,0.0,0.0,112.40242826069235,160.75,4.75,156.0,14976,digester_influent_original_dynamic.csv,True,12,0.0,0.0,,,6.171846312992139,7.428300259781461,5.193590367984196,0.019452890189529788,0.0,0.0,0.0,0.0,142.734478608029,465.3889785802433,371.8623511880943,0.15849757896148467,0.9961134855513446,0.5488200620122459,zero_dosing_open_loop,4,156.0
38,1.0100623555762624,0.0,100.50958669478996,100.50958669478996,629.3766376349439,100.50958669478996,0.3824718508364313,100.12711484395354,53.37997701834173,47.626258539284514,101.00623555762625,0.0,0.0,0.0,0.0,0.0,101.00623555762625,0.0,0.0,101.00623555762625,160.875,4.875,156.0,14976,digester_influent_original_dynamic.csv,True,12,0.0,0.0,,,6.028033469955354,7.4303301275838525,5.4234469162897305,0.02109742166299987,0.0,0.0,0.0,0.0,156.856720752266,404.12350908884,394.73538120612506,0.159697040984048,0.9961946729320672,0.4738479194418305,zero_dosing_open_loop,4,156.0
39,0.9810090970080809,0.0,90.61773146917947,90.61773146917947,576.3385438364026,90.61773146917947,0.33981115769092257,90.27792031148856,48.456923144927835,49.64398655588026,98.10090970080809,0.0,0.0,0.0,0.0,0.0,98.10090970080809,0.0,0.0,98.10090970080809,161.0,5.0,156.0,14976,digester_influent_original_dynamic.csv,True,12,0.0,0.0,,,5.879598659526762,7.432711008857212,5.694515456668343,0.019702489582718426,0.0,0.0,0.0,0.0,107.41539370902,372.68004249688204,385.0929120258985,0.15723003855682072,0.9962500588772023,0.5478396529134584,zero_dosing_open_loop,4,156.0
40,0.8836909207376018,0.0,70.9144987837909,70.9144987837909,443.02272434689337,70.9144987837909,0.21978610303994306,70.69471268075097,43.95070397629409,44.41838809746609,88.36909207376019,0.0,0.0,0.0,0.0,0.0,88.36909207376019,0.0,0.0,88.36909207376019,161.125,5.125,156.0,14976,digester_influent_original_dynamic.csv,True,12,0.0,0.0,,,5.752833040729321,7.4347061973132975,5.9412539486818545,0.01691317687876978,0.0,0.0,0.0,0.0,94.8730959072379,333.75850808250635,334.0878538990883,0.1600696643458492,0.996900688761687,0.6263653957830541,zero_dosing_open_loop,4,156.0
41,0.7957203573395436,0.0,72.60048443819474,72.60048443819474,392.43619513432304,72.60048443819474,0.1970389439734785,72.40344549422124,39.328539670207746,40.24349606374661,79.57203573395437,0.0,0.0,0.0,0.0,0.0,79.57203573395437,0.0,0.0,79.57203573395437,161.25,5.25,156.0,14976,digester_influent_original_dynamic.csv,True,12,0.0,0.0,,,5.651668057183498,7.435945005654354,6.140697444813863,0.016317451813579947,0.0,0.0,0.0,0.0,99.4751222197912,293.92091208153175,317.4511987983881,0.18499946064695957,0.9972859830688701,0.5543144288245921,zero_dosing_open_loop,4,156.0
42,0.7957518299148676,0.0,128.16587699320488,128.16587699320488,496.7118022072352,128.16587699320488,0.4170993017525092,127.74877769145235,35.57887515967897,43.99630783180779,79.57518299148676,0.0,0.0,0.0,0.0,0.0,79.57518299148676,0.0,0.0,79.57518299148676,161.375,5.375,156.0,14976,digester_influent_original_dynamic.csv,True,12,0.0,0.0,,,5.567906942841071,7.435534388064496,6.282075987932323,0.02505988761274002,0.0,0.0,0.0,0.0,243.476113082841,288.7510924502072,424.3308455483349,0.25802865247750295,0.9967456290899126,0.3432762983718388,zero_dosing_open_loop,4,156.0
