episode,steps,global_step_end,episode_time_s,elapsed_run_time_s,total_reward,total_reward_raw,total_reward_benefit,total_reward_chemical_cost,total_reward_ph_cost,total_stage1_vfa_produced_kgCOD,total_stage2_vfa_removed_kgCOD,total_stage2_ch4_m3,total_chemical_kmol,total_ph_violation_pH_d,final_stage1_pH,final_stage2_pH,mean_stage1_pH,mean_stage2_pH
77,56,4368,4.777475833892822,459.69184827804565,73.52861086398468,7352.861086398467,9693.189170291549,14.103750000000002,2326.2243338930807,4971.75923045122,4914.080801019883,3141.4329338631333,470.125,4.65244866778616,6.548770328857502,7.178325904443851,6.912648031518937,7.67115612193859
78,56,4424,4.814723253250122,466.08991289138794,70.20517129664768,7020.517129664768,9628.584060348814,12.737925000000002,2595.329005684047,4985.883223768183,4914.990438710404,3094.1417912412903,424.5975,5.190658011368095,6.549513017169025,7.570346199237417,6.915492637736383,7.874853758611418
79,56,4480,4.844792604446411,472.1323277950287,78.67819091744646,7867.819091744646,9700.487677939458,5.7,1826.968586194813,4941.059377789288,4907.91179938267,3126.458023251059,190.0,3.653937172389626,6.55166378359252,7.595097910351186,6.909957780939071,7.429856986728926
80,56,4536,4.7968528270721436,478.4834017753601,75.07828231725487,7507.828231725487,9504.702374768854,14.510625000000001,1982.3635180433657,5168.593344304666,5130.790240219616,3177.3906524688955,483.6875,3.9647270360867317,6.400277964805045,7.513234385620483,6.909734193298779,7.4423546711490784
81,56,4592,4.835867643356323,484.7017433643341,75.59944131504975,7559.9441315049735,9658.540393784077,12.343125,2086.2531372791036,5177.681624260686,5140.404148520005,3278.03637504791,411.4375,4.172506274558207,6.545497517709975,7.12089787038857,6.938611264590812,7.4464940490445874
82,56,4648,4.741167068481445,490.94674158096313,78.40353177816282,7840.3531778162815,9657.826680456008,12.255075000000001,1805.2184276397288,4981.908112868714,4958.256701804416,3116.8954436508066,408.50250000000005,3.610436855279457,6.535441901495453,7.301358061588187,6.909769660032896,7.124617601749967
83,56,4704,5.2150585651397705,497.53332805633545,75.229202152891,7522.9202152891,9421.466475935502,32.60850000000001,1865.9377606464022,4955.621658561861,4918.232274220529,2983.892664598434,1086.9499999999998,3.7318755212928045,6.2947866896598175,7.336930586658453,6.883348266483081,7.476170303903134
84,56,4760,4.811489820480347,503.6128611564636,76.79609225085335,7679.609225085335,9481.242412428612,26.361,1775.272187343276,4954.9817694161775,4927.882692842137,3008.9718729785423,878.7,3.550544374686552,6.311116223685248,7.698549973864158,6.892411868371634,7.256705818857396
85,56,4816,4.860978364944458,510.07151341438293,75.07397616549277,7507.397616549277,9488.928237133165,32.167575,1949.3630455838866,5092.243458531512,5062.911950228187,3038.8442538509485,1072.2525,3.8987260911677737,6.558811392470477,8.254123082734132,6.931522393620061,7.2055701669896495
86,56,4872,4.708199501037598,516.226644039154,77.59849272647793,7759.849272647792,9657.575740607246,30.664050000000003,1867.062417959455,4882.08608081659,4855.902145397475,3034.1415777880125,1022.1349999999999,3.7341248359189096,6.567579766347258,7.326133508997012,6.907345878865759,7.040379097379455
87,56,4928,4.834167003631592,522.6555602550507,76.91494313168303,7691.494313168303,9614.758354688638,17.497574999999998,1905.7664665203351,5128.2556855797775,5107.2395094545545,3192.692081743182,583.2525,3.81153293304067,6.5563582927904145,7.404099359820839,6.9352204854319,6.861265797639383
88,56,4984,4.893897294998169,529.0293478965759,77.53095006467683,7753.095006467682,9652.427411396735,10.704374999999999,1888.628029929052,5134.451875565501,5107.698406746949,3244.050833159916,356.8125,3.777256059858104,6.526559296488382,7.145538091959988,6.93442036469079,7.263542083198815
89,56,5040,4.9869091510772705,535.6717028617859,78.8256098841687,7882.56098841687,9597.815381427157,27.873,1687.3813930102865,4883.146099558129,4857.045229641186,3081.815702843965,929.1,3.3747627860205736,6.342163302307232,7.0776052247519585,6.8686905520613495,7.197977108719718
90,56,5096,5.2478601932525635,542.5244100093842,79.52791228184307,7952.791228184308,9729.16258669343,20.132925,1756.2384335091215,5007.924047678989,4984.749972343465,3271.298921293606,671.0975000000001,3.5124768670182434,6.416893573787319,6.77831685144538,6.895655531397362,7.100699463422886
91,56,5152,4.926556587219238,549.0175728797913,77.64447240670466,7764.447240670466,9602.823436416253,20.312175,1818.0640207457868,5021.29445551709,4992.963314806707,3186.751641220509,677.0725,3.636128041491574,6.355185766121473,7.0359271138526385,6.89838533634056,7.1775127612021725
92,56,5208,4.981182336807251,555.4251806735992,79.37565878351417,7937.565878351416,9714.325792291465,20.88885,1755.8710639400492,4879.51810732848,4858.513645889908,3089.9580129070882,696.2950000000001,3.5117421278800984,6.537565237288985,7.082864735928769,6.896572352435233,7.005757249849138
93,56,5264,4.902597188949585,561.8187544345856,80.74891553739477,8074.891553739477,9905.717321312117,18.377250000000004,1812.448517572642,4871.877390153289,4839.584200347309,3317.6609348919546,612.575,3.624897035145284,6.471679433198419,6.649945067206077,6.893561166342508,7.4167970439887165
94,56,5320,5.442442417144775,568.7203326225281,78.42840870338341,7842.840870338342,9662.33632424159,23.123025,1796.3724289032502,4748.1548599368925,4715.04997634007,3002.5390546460467,770.7675,3.592744857806501,6.385960346612499,7.536328496795497,6.865221850214219,7.4303572349887
